#ndep: 2897
#depth (km)   Rho_arithmetic (g/cm^3)   Rho_geometric (g/cm^3)
  1934.0           5.0728E+00              5.0727E+00
  1935.0           5.0733E+00              5.0732E+00
  1936.0           5.0738E+00              5.0737E+00
  1937.0           5.0743E+00              5.0743E+00
  1938.0           5.0748E+00              5.0748E+00
  1939.0           5.0753E+00              5.0753E+00
  1940.0           5.0759E+00              5.0758E+00
  1941.0           5.0764E+00              5.0763E+00
  1942.0           5.0769E+00              5.0769E+00
  1943.0           5.0774E+00              5.0774E+00
  1944.0           5.0780E+00              5.0779E+00
  1945.0           5.0785E+00              5.0784E+00
  1946.0           5.0790E+00              5.0790E+00
  1947.0           5.0796E+00              5.0795E+00
  1948.0           5.0801E+00              5.0800E+00
  1949.0           5.0806E+00              5.0805E+00
  1950.0           5.0811E+00              5.0811E+00
  1951.0           5.0817E+00              5.0816E+00
  1952.0           5.0822E+00              5.0822E+00
  1953.0           5.0828E+00              5.0827E+00
  1954.0           5.0833E+00              5.0832E+00
  1955.0           5.0838E+00              5.0838E+00
  1956.0           5.0844E+00              5.0843E+00
  1957.0           5.0850E+00              5.0849E+00
  1958.0           5.0855E+00              5.0854E+00
  1959.0           5.0861E+00              5.0860E+00
  1960.0           5.0866E+00              5.0865E+00
  1961.0           5.0872E+00              5.0871E+00
  1962.0           5.0877E+00              5.0877E+00
  1963.0           5.0883E+00              5.0882E+00
  1964.0           5.0889E+00              5.0888E+00
  1965.0           5.0894E+00              5.0894E+00
  1966.0           5.0900E+00              5.0900E+00
  1967.0           5.0906E+00              5.0905E+00
  1968.0           5.0912E+00              5.0911E+00
  1969.0           5.0917E+00              5.0917E+00
  1970.0           5.0923E+00              5.0923E+00
  1971.0           5.0929E+00              5.0929E+00
  1972.0           5.0935E+00              5.0935E+00
  1973.0           5.0941E+00              5.0940E+00
  1974.0           5.0947E+00              5.0946E+00
  1975.0           5.0953E+00              5.0952E+00
  1976.0           5.0959E+00              5.0959E+00
  1977.0           5.0965E+00              5.0965E+00
  1978.0           5.0971E+00              5.0971E+00
  1979.0           5.0977E+00              5.0977E+00
  1980.0           5.0983E+00              5.0983E+00
  1981.0           5.0990E+00              5.0989E+00
  1982.0           5.0996E+00              5.0995E+00
  1983.0           5.1002E+00              5.1001E+00
  1984.0           5.1008E+00              5.1008E+00
  1985.0           5.1014E+00              5.1014E+00
  1986.0           5.1021E+00              5.1020E+00
  1987.0           5.1027E+00              5.1027E+00
  1988.0           5.1034E+00              5.1033E+00
  1989.0           5.1040E+00              5.1039E+00
  1990.0           5.1046E+00              5.1045E+00
  1991.0           5.1053E+00              5.1052E+00
  1992.0           5.1059E+00              5.1059E+00
  1993.0           5.1066E+00              5.1065E+00
  1994.0           5.1072E+00              5.1071E+00
  1995.0           5.1078E+00              5.1078E+00
  1996.0           5.1085E+00              5.1085E+00
  1997.0           5.1092E+00              5.1091E+00
  1998.0           5.1098E+00              5.1098E+00
  1999.0           5.1105E+00              5.1104E+00
  2000.0           5.1111E+00              5.1111E+00
  2001.0           5.1118E+00              5.1117E+00
  2002.0           5.1125E+00              5.1124E+00
  2003.0           5.1131E+00              5.1131E+00
  2004.0           5.1138E+00              5.1137E+00
  2005.0           5.1144E+00              5.1144E+00
  2006.0           5.1151E+00              5.1151E+00
  2007.0           5.1158E+00              5.1157E+00
  2008.0           5.1164E+00              5.1164E+00
  2009.0           5.1171E+00              5.1170E+00
  2010.0           5.1178E+00              5.1177E+00
  2011.0           5.1185E+00              5.1184E+00
  2012.0           5.1191E+00              5.1191E+00
  2013.0           5.1198E+00              5.1197E+00
  2014.0           5.1204E+00              5.1204E+00
  2015.0           5.1211E+00              5.1210E+00
  2016.0           5.1218E+00              5.1217E+00
  2017.0           5.1224E+00              5.1224E+00
  2018.0           5.1231E+00              5.1230E+00
  2019.0           5.1238E+00              5.1237E+00
  2020.0           5.1244E+00              5.1243E+00
  2021.0           5.1251E+00              5.1250E+00
  2022.0           5.1257E+00              5.1257E+00
  2023.0           5.1264E+00              5.1263E+00
  2024.0           5.1270E+00              5.1270E+00
  2025.0           5.1277E+00              5.1276E+00
  2026.0           5.1284E+00              5.1283E+00
  2027.0           5.1290E+00              5.1289E+00
  2028.0           5.1297E+00              5.1296E+00
  2029.0           5.1303E+00              5.1302E+00
  2030.0           5.1310E+00              5.1309E+00
  2031.0           5.1316E+00              5.1316E+00
  2032.0           5.1323E+00              5.1322E+00
  2033.0           5.1329E+00              5.1329E+00
  2034.0           5.1336E+00              5.1335E+00
  2035.0           5.1342E+00              5.1341E+00
  2036.0           5.1349E+00              5.1348E+00
  2037.0           5.1355E+00              5.1355E+00
  2038.0           5.1362E+00              5.1361E+00
  2039.0           5.1368E+00              5.1367E+00
  2040.0           5.1374E+00              5.1374E+00
  2041.0           5.1381E+00              5.1381E+00
  2042.0           5.1388E+00              5.1387E+00
  2043.0           5.1394E+00              5.1393E+00
  2044.0           5.1400E+00              5.1400E+00
  2045.0           5.1406E+00              5.1406E+00
  2046.0           5.1413E+00              5.1412E+00
  2047.0           5.1419E+00              5.1419E+00
  2048.0           5.1426E+00              5.1425E+00
  2049.0           5.1432E+00              5.1431E+00
  2050.0           5.1438E+00              5.1437E+00
  2051.0           5.1445E+00              5.1444E+00
  2052.0           5.1451E+00              5.1450E+00
  2053.0           5.1457E+00              5.1456E+00
  2054.0           5.1463E+00              5.1462E+00
  2055.0           5.1469E+00              5.1468E+00
  2056.0           5.1475E+00              5.1475E+00
  2057.0           5.1481E+00              5.1481E+00
  2058.0           5.1487E+00              5.1487E+00
  2059.0           5.1493E+00              5.1493E+00
  2060.0           5.1499E+00              5.1499E+00
  2061.0           5.1505E+00              5.1505E+00
  2062.0           5.1511E+00              5.1511E+00
  2063.0           5.1517E+00              5.1516E+00
  2064.0           5.1523E+00              5.1522E+00
  2065.0           5.1529E+00              5.1528E+00
  2066.0           5.1535E+00              5.1534E+00
  2067.0           5.1540E+00              5.1540E+00
  2068.0           5.1546E+00              5.1546E+00
  2069.0           5.1552E+00              5.1551E+00
  2070.0           5.1558E+00              5.1557E+00
  2071.0           5.1563E+00              5.1563E+00
  2072.0           5.1569E+00              5.1568E+00
  2073.0           5.1575E+00              5.1574E+00
  2074.0           5.1580E+00              5.1580E+00
  2075.0           5.1586E+00              5.1585E+00
  2076.0           5.1591E+00              5.1591E+00
  2077.0           5.1597E+00              5.1596E+00
  2078.0           5.1602E+00              5.1602E+00
  2079.0           5.1608E+00              5.1607E+00
  2080.0           5.1613E+00              5.1613E+00
  2081.0           5.1619E+00              5.1618E+00
  2082.0           5.1624E+00              5.1624E+00
  2083.0           5.1630E+00              5.1629E+00
  2084.0           5.1635E+00              5.1634E+00
  2085.0           5.1640E+00              5.1640E+00
  2086.0           5.1646E+00              5.1645E+00
  2087.0           5.1651E+00              5.1650E+00
  2088.0           5.1656E+00              5.1656E+00
  2089.0           5.1661E+00              5.1661E+00
  2090.0           5.1667E+00              5.1666E+00
  2091.0           5.1672E+00              5.1672E+00
  2092.0           5.1677E+00              5.1677E+00
  2093.0           5.1683E+00              5.1682E+00
  2094.0           5.1688E+00              5.1687E+00
  2095.0           5.1693E+00              5.1692E+00
  2096.0           5.1698E+00              5.1698E+00
  2097.0           5.1704E+00              5.1703E+00
  2098.0           5.1709E+00              5.1708E+00
  2099.0           5.1714E+00              5.1713E+00
  2100.0           5.1719E+00              5.1718E+00
  2101.0           5.1724E+00              5.1724E+00
  2102.0           5.1730E+00              5.1729E+00
  2103.0           5.1735E+00              5.1734E+00
  2104.0           5.1740E+00              5.1739E+00
  2105.0           5.1745E+00              5.1745E+00
  2106.0           5.1751E+00              5.1750E+00
  2107.0           5.1756E+00              5.1755E+00
  2108.0           5.1761E+00              5.1760E+00
  2109.0           5.1766E+00              5.1766E+00
  2110.0           5.1772E+00              5.1771E+00
  2111.0           5.1777E+00              5.1776E+00
  2112.0           5.1782E+00              5.1782E+00
  2113.0           5.1788E+00              5.1787E+00
  2114.0           5.1793E+00              5.1792E+00
  2115.0           5.1798E+00              5.1798E+00
  2116.0           5.1804E+00              5.1803E+00
  2117.0           5.1809E+00              5.1809E+00
  2118.0           5.1814E+00              5.1814E+00
  2119.0           5.1820E+00              5.1819E+00
  2120.0           5.1825E+00              5.1824E+00
  2121.0           5.1830E+00              5.1830E+00
  2122.0           5.1836E+00              5.1835E+00
  2123.0           5.1841E+00              5.1840E+00
  2124.0           5.1846E+00              5.1846E+00
  2125.0           5.1851E+00              5.1851E+00
  2126.0           5.1857E+00              5.1856E+00
  2127.0           5.1862E+00              5.1862E+00
  2128.0           5.1867E+00              5.1867E+00
  2129.0           5.1873E+00              5.1872E+00
  2130.0           5.1878E+00              5.1877E+00
  2131.0           5.1884E+00              5.1883E+00
  2132.0           5.1889E+00              5.1888E+00
  2133.0           5.1894E+00              5.1894E+00
  2134.0           5.1899E+00              5.1899E+00
  2135.0           5.1905E+00              5.1904E+00
  2136.0           5.1910E+00              5.1910E+00
  2137.0           5.1915E+00              5.1915E+00
  2138.0           5.1921E+00              5.1920E+00
  2139.0           5.1926E+00              5.1925E+00
  2140.0           5.1931E+00              5.1931E+00
  2141.0           5.1937E+00              5.1936E+00
  2142.0           5.1942E+00              5.1942E+00
  2143.0           5.1947E+00              5.1947E+00
  2144.0           5.1953E+00              5.1952E+00
  2145.0           5.1958E+00              5.1957E+00
  2146.0           5.1964E+00              5.1963E+00
  2147.0           5.1969E+00              5.1968E+00
  2148.0           5.1974E+00              5.1974E+00
  2149.0           5.1979E+00              5.1979E+00
  2150.0           5.1985E+00              5.1984E+00
  2151.0           5.1990E+00              5.1990E+00
  2152.0           5.1996E+00              5.1995E+00
  2153.0           5.2001E+00              5.2000E+00
  2154.0           5.2006E+00              5.2006E+00
  2155.0           5.2011E+00              5.2011E+00
  2156.0           5.2017E+00              5.2016E+00
  2157.0           5.2022E+00              5.2022E+00
  2158.0           5.2027E+00              5.2027E+00
  2159.0           5.2033E+00              5.2032E+00
  2160.0           5.2038E+00              5.2037E+00
  2161.0           5.2044E+00              5.2043E+00
  2162.0           5.2049E+00              5.2048E+00
  2163.0           5.2054E+00              5.2054E+00
  2164.0           5.2059E+00              5.2059E+00
  2165.0           5.2065E+00              5.2064E+00
  2166.0           5.2070E+00              5.2070E+00
  2167.0           5.2075E+00              5.2075E+00
  2168.0           5.2081E+00              5.2080E+00
  2169.0           5.2086E+00              5.2085E+00
  2170.0           5.2091E+00              5.2091E+00
  2171.0           5.2097E+00              5.2096E+00
  2172.0           5.2102E+00              5.2101E+00
  2173.0           5.2107E+00              5.2107E+00
  2174.0           5.2113E+00              5.2112E+00
  2175.0           5.2118E+00              5.2117E+00
  2176.0           5.2123E+00              5.2123E+00
  2177.0           5.2129E+00              5.2128E+00
  2178.0           5.2134E+00              5.2133E+00
  2179.0           5.2139E+00              5.2138E+00
  2180.0           5.2144E+00              5.2144E+00
  2181.0           5.2150E+00              5.2149E+00
  2182.0           5.2155E+00              5.2154E+00
  2183.0           5.2160E+00              5.2160E+00
  2184.0           5.2165E+00              5.2165E+00
  2185.0           5.2171E+00              5.2170E+00
  2186.0           5.2176E+00              5.2176E+00
  2187.0           5.2181E+00              5.2181E+00
  2188.0           5.2186E+00              5.2186E+00
  2189.0           5.2192E+00              5.2191E+00
  2190.0           5.2197E+00              5.2196E+00
  2191.0           5.2202E+00              5.2202E+00
  2192.0           5.2207E+00              5.2207E+00
  2193.0           5.2213E+00              5.2212E+00
  2194.0           5.2218E+00              5.2217E+00
  2195.0           5.2223E+00              5.2222E+00
  2196.0           5.2228E+00              5.2228E+00
  2197.0           5.2233E+00              5.2233E+00
  2198.0           5.2239E+00              5.2238E+00
  2199.0           5.2244E+00              5.2243E+00
  2200.0           5.2249E+00              5.2248E+00
  2201.0           5.2254E+00              5.2254E+00
  2202.0           5.2259E+00              5.2259E+00
  2203.0           5.2264E+00              5.2264E+00
  2204.0           5.2269E+00              5.2269E+00
  2205.0           5.2274E+00              5.2274E+00
  2206.0           5.2280E+00              5.2279E+00
  2207.0           5.2285E+00              5.2284E+00
  2208.0           5.2290E+00              5.2289E+00
  2209.0           5.2295E+00              5.2294E+00
  2210.0           5.2300E+00              5.2299E+00
  2211.0           5.2305E+00              5.2304E+00
  2212.0           5.2310E+00              5.2310E+00
  2213.0           5.2315E+00              5.2315E+00
  2214.0           5.2320E+00              5.2320E+00
  2215.0           5.2325E+00              5.2325E+00
  2216.0           5.2331E+00              5.2330E+00
  2217.0           5.2336E+00              5.2335E+00
  2218.0           5.2341E+00              5.2340E+00
  2219.0           5.2346E+00              5.2345E+00
  2220.0           5.2351E+00              5.2350E+00
  2221.0           5.2356E+00              5.2356E+00
  2222.0           5.2361E+00              5.2361E+00
  2223.0           5.2366E+00              5.2366E+00
  2224.0           5.2371E+00              5.2371E+00
  2225.0           5.2376E+00              5.2376E+00
  2226.0           5.2382E+00              5.2381E+00
  2227.0           5.2387E+00              5.2386E+00
  2228.0           5.2392E+00              5.2392E+00
  2229.0           5.2397E+00              5.2397E+00
  2230.0           5.2402E+00              5.2402E+00
  2231.0           5.2408E+00              5.2407E+00
  2232.0           5.2413E+00              5.2412E+00
  2233.0           5.2418E+00              5.2418E+00
  2234.0           5.2423E+00              5.2423E+00
  2235.0           5.2429E+00              5.2428E+00
  2236.0           5.2434E+00              5.2433E+00
  2237.0           5.2439E+00              5.2439E+00
  2238.0           5.2444E+00              5.2444E+00
  2239.0           5.2450E+00              5.2449E+00
  2240.0           5.2455E+00              5.2454E+00
  2241.0           5.2460E+00              5.2460E+00
  2242.0           5.2466E+00              5.2465E+00
  2243.0           5.2471E+00              5.2470E+00
  2244.0           5.2476E+00              5.2476E+00
  2245.0           5.2481E+00              5.2481E+00
  2246.0           5.2487E+00              5.2486E+00
  2247.0           5.2492E+00              5.2492E+00
  2248.0           5.2498E+00              5.2497E+00
  2249.0           5.2503E+00              5.2502E+00
  2250.0           5.2508E+00              5.2508E+00
  2251.0           5.2514E+00              5.2513E+00
  2252.0           5.2519E+00              5.2518E+00
  2253.0           5.2524E+00              5.2524E+00
  2254.0           5.2530E+00              5.2529E+00
  2255.0           5.2535E+00              5.2534E+00
  2256.0           5.2541E+00              5.2540E+00
  2257.0           5.2546E+00              5.2545E+00
  2258.0           5.2551E+00              5.2551E+00
  2259.0           5.2557E+00              5.2556E+00
  2260.0           5.2562E+00              5.2561E+00
  2261.0           5.2568E+00              5.2567E+00
  2262.0           5.2573E+00              5.2572E+00
  2263.0           5.2578E+00              5.2578E+00
  2264.0           5.2584E+00              5.2583E+00
  2265.0           5.2589E+00              5.2589E+00
  2266.0           5.2595E+00              5.2594E+00
  2267.0           5.2600E+00              5.2600E+00
  2268.0           5.2606E+00              5.2605E+00
  2269.0           5.2611E+00              5.2610E+00
  2270.0           5.2616E+00              5.2616E+00
  2271.0           5.2622E+00              5.2622E+00
  2272.0           5.2628E+00              5.2627E+00
  2273.0           5.2633E+00              5.2632E+00
  2274.0           5.2638E+00              5.2638E+00
  2275.0           5.2644E+00              5.2643E+00
  2276.0           5.2650E+00              5.2649E+00
  2277.0           5.2655E+00              5.2654E+00
  2278.0           5.2660E+00              5.2660E+00
  2279.0           5.2666E+00              5.2665E+00
  2280.0           5.2671E+00              5.2671E+00
  2281.0           5.2677E+00              5.2676E+00
  2282.0           5.2682E+00              5.2682E+00
  2283.0           5.2688E+00              5.2687E+00
  2284.0           5.2693E+00              5.2693E+00
  2285.0           5.2699E+00              5.2698E+00
  2286.0           5.2704E+00              5.2704E+00
  2287.0           5.2710E+00              5.2709E+00
  2288.0           5.2715E+00              5.2714E+00
  2289.0           5.2720E+00              5.2720E+00
  2290.0           5.2726E+00              5.2725E+00
  2291.0           5.2732E+00              5.2731E+00
  2292.0           5.2737E+00              5.2736E+00
  2293.0           5.2742E+00              5.2742E+00
  2294.0           5.2748E+00              5.2747E+00
  2295.0           5.2753E+00              5.2752E+00
  2296.0           5.2759E+00              5.2758E+00
  2297.0           5.2764E+00              5.2763E+00
  2298.0           5.2769E+00              5.2769E+00
  2299.0           5.2775E+00              5.2774E+00
  2300.0           5.2780E+00              5.2780E+00
  2301.0           5.2786E+00              5.2785E+00
  2302.0           5.2791E+00              5.2791E+00
  2303.0           5.2797E+00              5.2796E+00
  2304.0           5.2802E+00              5.2801E+00
  2305.0           5.2807E+00              5.2807E+00
  2306.0           5.2813E+00              5.2812E+00
  2307.0           5.2818E+00              5.2818E+00
  2308.0           5.2824E+00              5.2823E+00
  2309.0           5.2829E+00              5.2828E+00
  2310.0           5.2834E+00              5.2834E+00
  2311.0           5.2840E+00              5.2839E+00
  2312.0           5.2845E+00              5.2845E+00
  2313.0           5.2850E+00              5.2850E+00
  2314.0           5.2856E+00              5.2855E+00
  2315.0           5.2861E+00              5.2860E+00
  2316.0           5.2867E+00              5.2866E+00
  2317.0           5.2872E+00              5.2871E+00
  2318.0           5.2877E+00              5.2877E+00
  2319.0           5.2882E+00              5.2882E+00
  2320.0           5.2888E+00              5.2887E+00
  2321.0           5.2893E+00              5.2893E+00
  2322.0           5.2899E+00              5.2898E+00
  2323.0           5.2904E+00              5.2903E+00
  2324.0           5.2909E+00              5.2908E+00
  2325.0           5.2914E+00              5.2914E+00
  2326.0           5.2920E+00              5.2919E+00
  2327.0           5.2925E+00              5.2924E+00
  2328.0           5.2930E+00              5.2929E+00
  2329.0           5.2935E+00              5.2935E+00
  2330.0           5.2940E+00              5.2940E+00
  2331.0           5.2946E+00              5.2945E+00
  2332.0           5.2951E+00              5.2950E+00
  2333.0           5.2956E+00              5.2956E+00
  2334.0           5.2961E+00              5.2961E+00
  2335.0           5.2966E+00              5.2966E+00
  2336.0           5.2972E+00              5.2971E+00
  2337.0           5.2977E+00              5.2976E+00
  2338.0           5.2982E+00              5.2982E+00
  2339.0           5.2987E+00              5.2987E+00
  2340.0           5.2992E+00              5.2992E+00
  2341.0           5.2998E+00              5.2997E+00
  2342.0           5.3003E+00              5.3002E+00
  2343.0           5.3008E+00              5.3007E+00
  2344.0           5.3013E+00              5.3012E+00
  2345.0           5.3018E+00              5.3018E+00
  2346.0           5.3024E+00              5.3023E+00
  2347.0           5.3029E+00              5.3028E+00
  2348.0           5.3034E+00              5.3033E+00
  2349.0           5.3039E+00              5.3038E+00
  2350.0           5.3044E+00              5.3043E+00
  2351.0           5.3049E+00              5.3049E+00
  2352.0           5.3054E+00              5.3054E+00
  2353.0           5.3059E+00              5.3059E+00
  2354.0           5.3064E+00              5.3064E+00
  2355.0           5.3069E+00              5.3069E+00
  2356.0           5.3075E+00              5.3074E+00
  2357.0           5.3080E+00              5.3079E+00
  2358.0           5.3085E+00              5.3084E+00
  2359.0           5.3090E+00              5.3089E+00
  2360.0           5.3095E+00              5.3094E+00
  2361.0           5.3100E+00              5.3100E+00
  2362.0           5.3106E+00              5.3105E+00
  2363.0           5.3111E+00              5.3110E+00
  2364.0           5.3116E+00              5.3115E+00
  2365.0           5.3121E+00              5.3120E+00
  2366.0           5.3126E+00              5.3126E+00
  2367.0           5.3131E+00              5.3131E+00
  2368.0           5.3136E+00              5.3136E+00
  2369.0           5.3142E+00              5.3141E+00
  2370.0           5.3147E+00              5.3146E+00
  2371.0           5.3152E+00              5.3152E+00
  2372.0           5.3157E+00              5.3157E+00
  2373.0           5.3163E+00              5.3162E+00
  2374.0           5.3168E+00              5.3167E+00
  2375.0           5.3173E+00              5.3172E+00
  2376.0           5.3178E+00              5.3178E+00
  2377.0           5.3184E+00              5.3183E+00
  2378.0           5.3189E+00              5.3188E+00
  2379.0           5.3194E+00              5.3194E+00
  2380.0           5.3199E+00              5.3199E+00
  2381.0           5.3205E+00              5.3204E+00
  2382.0           5.3210E+00              5.3210E+00
  2383.0           5.3216E+00              5.3215E+00
  2384.0           5.3221E+00              5.3220E+00
  2385.0           5.3226E+00              5.3226E+00
  2386.0           5.3232E+00              5.3231E+00
  2387.0           5.3237E+00              5.3237E+00
  2388.0           5.3242E+00              5.3242E+00
  2389.0           5.3248E+00              5.3247E+00
  2390.0           5.3253E+00              5.3252E+00
  2391.0           5.3258E+00              5.3258E+00
  2392.0           5.3264E+00              5.3263E+00
  2393.0           5.3269E+00              5.3268E+00
  2394.0           5.3274E+00              5.3274E+00
  2395.0           5.3280E+00              5.3279E+00
  2396.0           5.3285E+00              5.3285E+00
  2397.0           5.3290E+00              5.3290E+00
  2398.0           5.3296E+00              5.3295E+00
  2399.0           5.3301E+00              5.3301E+00
  2400.0           5.3306E+00              5.3306E+00
  2401.0           5.3312E+00              5.3311E+00
  2402.0           5.3317E+00              5.3317E+00
  2403.0           5.3323E+00              5.3322E+00
  2404.0           5.3328E+00              5.3327E+00
  2405.0           5.3333E+00              5.3333E+00
  2406.0           5.3339E+00              5.3338E+00
  2407.0           5.3344E+00              5.3344E+00
  2408.0           5.3349E+00              5.3349E+00
  2409.0           5.3355E+00              5.3354E+00
  2410.0           5.3360E+00              5.3359E+00
  2411.0           5.3366E+00              5.3365E+00
  2412.0           5.3371E+00              5.3370E+00
  2413.0           5.3376E+00              5.3376E+00
  2414.0           5.3381E+00              5.3381E+00
  2415.0           5.3387E+00              5.3386E+00
  2416.0           5.3392E+00              5.3392E+00
  2417.0           5.3398E+00              5.3397E+00
  2418.0           5.3403E+00              5.3402E+00
  2419.0           5.3408E+00              5.3408E+00
  2420.0           5.3413E+00              5.3413E+00
  2421.0           5.3419E+00              5.3418E+00
  2422.0           5.3424E+00              5.3424E+00
  2423.0           5.3430E+00              5.3429E+00
  2424.0           5.3435E+00              5.3434E+00
  2425.0           5.3440E+00              5.3440E+00
  2426.0           5.3446E+00              5.3445E+00
  2427.0           5.3451E+00              5.3450E+00
  2428.0           5.3456E+00              5.3456E+00
  2429.0           5.3461E+00              5.3461E+00
  2430.0           5.3467E+00              5.3466E+00
  2431.0           5.3472E+00              5.3472E+00
  2432.0           5.3477E+00              5.3477E+00
  2433.0           5.3483E+00              5.3482E+00
  2434.0           5.3488E+00              5.3487E+00
  2435.0           5.3493E+00              5.3493E+00
  2436.0           5.3499E+00              5.3498E+00
  2437.0           5.3504E+00              5.3503E+00
  2438.0           5.3509E+00              5.3509E+00
  2439.0           5.3514E+00              5.3514E+00
  2440.0           5.3520E+00              5.3519E+00
  2441.0           5.3525E+00              5.3525E+00
  2442.0           5.3530E+00              5.3530E+00
  2443.0           5.3535E+00              5.3535E+00
  2444.0           5.3541E+00              5.3540E+00
  2445.0           5.3546E+00              5.3545E+00
  2446.0           5.3551E+00              5.3551E+00
  2447.0           5.3556E+00              5.3556E+00
  2448.0           5.3562E+00              5.3561E+00
  2449.0           5.3567E+00              5.3566E+00
  2450.0           5.3572E+00              5.3571E+00
  2451.0           5.3577E+00              5.3577E+00
  2452.0           5.3582E+00              5.3582E+00
  2453.0           5.3588E+00              5.3587E+00
  2454.0           5.3593E+00              5.3592E+00
  2455.0           5.3598E+00              5.3597E+00
  2456.0           5.3603E+00              5.3603E+00
  2457.0           5.3608E+00              5.3608E+00
  2458.0           5.3613E+00              5.3613E+00
  2459.0           5.3618E+00              5.3618E+00
  2460.0           5.3623E+00              5.3623E+00
  2461.0           5.3629E+00              5.3628E+00
  2462.0           5.3634E+00              5.3633E+00
  2463.0           5.3639E+00              5.3638E+00
  2464.0           5.3644E+00              5.3643E+00
  2465.0           5.3649E+00              5.3648E+00
  2466.0           5.3654E+00              5.3654E+00
  2467.0           5.3659E+00              5.3659E+00
  2468.0           5.3664E+00              5.3664E+00
  2469.0           5.3669E+00              5.3669E+00
  2470.0           5.3674E+00              5.3674E+00
  2471.0           5.3680E+00              5.3679E+00
  2472.0           5.3684E+00              5.3684E+00
  2473.0           5.3689E+00              5.3689E+00
  2474.0           5.3694E+00              5.3694E+00
  2475.0           5.3699E+00              5.3699E+00
  2476.0           5.3704E+00              5.3704E+00
  2477.0           5.3709E+00              5.3709E+00
  2478.0           5.3714E+00              5.3714E+00
  2479.0           5.3719E+00              5.3719E+00
  2480.0           5.3724E+00              5.3724E+00
  2481.0           5.3729E+00              5.3729E+00
  2482.0           5.3734E+00              5.3734E+00
  2483.0           5.3739E+00              5.3739E+00
  2484.0           5.3744E+00              5.3744E+00
  2485.0           5.3749E+00              5.3749E+00
  2486.0           5.3754E+00              5.3754E+00
  2487.0           5.3759E+00              5.3759E+00
  2488.0           5.3764E+00              5.3764E+00
  2489.0           5.3769E+00              5.3769E+00
  2490.0           5.3774E+00              5.3774E+00
  2491.0           5.3780E+00              5.3779E+00
  2492.0           5.3785E+00              5.3784E+00
  2493.0           5.3789E+00              5.3789E+00
  2494.0           5.3794E+00              5.3794E+00
  2495.0           5.3799E+00              5.3799E+00
  2496.0           5.3805E+00              5.3804E+00
  2497.0           5.3810E+00              5.3809E+00
  2498.0           5.3815E+00              5.3814E+00
  2499.0           5.3820E+00              5.3819E+00
  2500.0           5.3825E+00              5.3824E+00
  2501.0           5.3830E+00              5.3830E+00
  2502.0           5.3835E+00              5.3835E+00
  2503.0           5.3840E+00              5.3840E+00
  2504.0           5.3845E+00              5.3845E+00
  2505.0           5.3850E+00              5.3850E+00
  2506.0           5.3856E+00              5.3855E+00
  2507.0           5.3861E+00              5.3860E+00
  2508.0           5.3866E+00              5.3865E+00
  2509.0           5.3871E+00              5.3870E+00
  2510.0           5.3876E+00              5.3875E+00
  2511.0           5.3881E+00              5.3881E+00
  2512.0           5.3886E+00              5.3886E+00
  2513.0           5.3891E+00              5.3891E+00
  2514.0           5.3896E+00              5.3896E+00
  2515.0           5.3901E+00              5.3901E+00
  2516.0           5.3907E+00              5.3906E+00
  2517.0           5.3912E+00              5.3911E+00
  2518.0           5.3917E+00              5.3916E+00
  2519.0           5.3922E+00              5.3921E+00
  2520.0           5.3927E+00              5.3926E+00
  2521.0           5.3932E+00              5.3932E+00
  2522.0           5.3937E+00              5.3937E+00
  2523.0           5.3942E+00              5.3942E+00
  2524.0           5.3947E+00              5.3947E+00
  2525.0           5.3952E+00              5.3952E+00
  2526.0           5.3958E+00              5.3957E+00
  2527.0           5.3963E+00              5.3962E+00
  2528.0           5.3968E+00              5.3967E+00
  2529.0           5.3973E+00              5.3973E+00
  2530.0           5.3978E+00              5.3978E+00
  2531.0           5.3983E+00              5.3983E+00
  2532.0           5.3989E+00              5.3988E+00
  2533.0           5.3994E+00              5.3993E+00
  2534.0           5.3999E+00              5.3998E+00
  2535.0           5.4004E+00              5.4003E+00
  2536.0           5.4009E+00              5.4009E+00
  2537.0           5.4014E+00              5.4014E+00
  2538.0           5.4019E+00              5.4019E+00
  2539.0           5.4024E+00              5.4024E+00
  2540.0           5.4029E+00              5.4029E+00
  2541.0           5.4035E+00              5.4034E+00
  2542.0           5.4040E+00              5.4039E+00
  2543.0           5.4045E+00              5.4044E+00
  2544.0           5.4050E+00              5.4049E+00
  2545.0           5.4055E+00              5.4054E+00
  2546.0           5.4060E+00              5.4060E+00
  2547.0           5.4065E+00              5.4065E+00
  2548.0           5.4070E+00              5.4070E+00
  2549.0           5.4075E+00              5.4075E+00
  2550.0           5.4081E+00              5.4080E+00
  2551.0           5.4086E+00              5.4085E+00
  2552.0           5.4091E+00              5.4090E+00
  2553.0           5.4096E+00              5.4095E+00
  2554.0           5.4101E+00              5.4100E+00
  2555.0           5.4106E+00              5.4105E+00
  2556.0           5.4111E+00              5.4111E+00
  2557.0           5.4116E+00              5.4116E+00
  2558.0           5.4121E+00              5.4121E+00
  2559.0           5.4126E+00              5.4126E+00
  2560.0           5.4131E+00              5.4131E+00
  2561.0           5.4137E+00              5.4136E+00
  2562.0           5.4142E+00              5.4141E+00
  2563.0           5.4147E+00              5.4146E+00
  2564.0           5.4152E+00              5.4151E+00
  2565.0           5.4157E+00              5.4156E+00
  2566.0           5.4162E+00              5.4162E+00
  2567.0           5.4167E+00              5.4166E+00
